filename,SLP - Number of vector instructions generated,adce - Number of instructions removed,basicaa - Number of times a GEP is decomposed,bdce - Number of instructions removed (unused),build-libcalls - Number of function returns inferred as noalias,build-libcalls - Number of arguments inferred as nocapture,build-libcalls - Number of functions inferred as nounwind,build-libcalls - Number of arguments inferred as readonly,cgscc-passmgr - Maximum CGSCCPassMgr iterations on one SCC,constmerge - Number of identical global constants merged,correlated-value-propagation - Number of comparisons propagated,correlated-value-propagation - Number of phis propagated,deadargelim - Number of unread args replaced with undef,early-cse - Number of instructions CSE'd,early-cse - Number of load instructions CSE'd,early-cse - Number of trivial dead stores removed,early-cse - Number of instructions simplified or DCE'd,functionattrs - Number of function returns marked noalias,functionattrs - Number of arguments marked nocapture,functionattrs - Number of functions marked as norecurse,functionattrs - Number of functions marked readnone,functionattrs - Number of arguments marked readnone,functionattrs - Number of functions marked readonly,functionattrs - Number of arguments marked readonly,functionattrs - Number of functions marked writeonly,globalopt - Number of globals deleted,globalopt - Number of globals marked unnamed_addr,globalsmodref-aa - Number of functions that do not access memory,globalsmodref-aa - Number of global vars without address taken,globalsmodref-aa - Number of functions that only read memory,gvn - Number of blocks merged,gvn - Number of instructions deleted,gvn - Number of loads deleted,gvn - Number of instructions PRE'd,gvn - Number of instructions simplified,gvn - Number of loads PRE'd,indvars - Number of IV sign/zero extends eliminated,indvars - Number of loop exit tests replaced,indvars - Number of indvars widened,instcombine - Number of insts combined,instcombine - Number of constant folds,instcombine - Number of dead inst eliminated,instcombine - Number of dead stores eliminated,instcombine - Number of reassociations,instcombine - Number of library calls simplified,instcombine - Number of instructions sunk,instcount - Number of Add insts,instcount - Number of Alloca insts,instcount - Number of And insts,instcount - Number of BitCast insts,instcount - Number of Br insts,instcount - Number of Call insts,instcount - Number of ExtractElement insts,instcount - Number of FAdd insts,instcount - Number of FCmp insts,instcount - Number of FDiv insts,instcount - Number of FMul insts,instcount - Number of FSub insts,instcount - Number of GetElementPtr insts,instcount - Number of ICmp insts,instcount - Number of InsertElement insts,instcount - Number of IntToPtr insts,instcount - Number of LShr insts,instcount - Number of Load insts,instcount - Number of Mul insts,instcount - Number of Or insts,instcount - Number of PHI insts,instcount - Number of PtrToInt insts,instcount - Number of Ret insts,instcount - Number of SExt insts,instcount - Number of SIToFP insts,instcount - Number of Select insts,instcount - Number of Shl insts,instcount - Number of ShuffleVector insts,instcount - Number of Store insts,instcount - Number of Sub insts,instcount - Number of Switch insts,instcount - Number of Trunc insts,instcount - Number of Xor insts,instcount - Number of ZExt insts,instcount - Number of basic blocks,instcount - Number of non-external functions,instcount - Number of instructions (of all types),instsimplify - Number of redundant instructions removed,jump-threading - Number of branch blocks duplicated to eliminate phi,jump-threading - Number of terminators folded,jump-threading - Number of jumps threaded,lcssa - Number of live out of a loop variables,licm - Number of instructions hoisted out of loop,licm - Number of load insts hoisted or sunk,licm - Number of memory locations promoted to registers,licm - Number of instructions sunk out of loop,local - Number of unreachable basic blocks removed,loop-delete - Number of loops deleted,loop-idiom - Number of memcpy's formed from loop load+stores,loop-idiom - Number of memset's formed from loop stores,loop-load-elim - Number of loads eliminated by LLE,loop-rotate - Number of loops rotated,loop-unroll - Number of loops completely unrolled,loop-unroll - Number of loops unrolled with run-time trip counts,loop-unroll - Number of loops unrolled (completely or otherwise),loop-unswitch - Number of branches unswitched,loop-unswitch - Number of selects unswitched,loop-unswitch - Number of simplifications of unswitched code,loop-unswitch - Total number of instructions analyzed,loop-vectorize - Number of loops analyzed for vectorization,loop-vectorize - Number of loops vectorized,mem2reg - Number of alloca's promoted within one block,mem2reg - Number of PHI nodes inserted,mem2reg - Number of alloca's promoted with a single store,memcpyopt - Number of memsets inferred,memdep - Number of block queries that were completely cached,"memdep - Number of cached, but dirty, non-local ptr responses",memdep - Number of fully cached non-local ptr responses,memdep - Number of uncached non-local ptr responses,memory-builtins - Number of arguments with unsolved size and offset,memory-builtins - Number of load instructions with unsolved size and offset,reassociate - Number of insts reassociated,scalar-evolution - Number of loops with predictable loop counts,scalar-evolution - Number of loops without predictable loop counts,sccp - Number of instructions removed by IPSCCP,sccp - Number of basic blocks unreachable,sccp - Number of instructions removed,simplifycfg - Number of blocks simplified,simplifycfg - Number of common instructions sunk down to the end block,simplifycfg - Number of speculative executed instructions,sroa - Maximum number of partitions per alloca,sroa - Maximum number of uses of a partition,sroa - Number of alloca partition uses rewritten,sroa - Number of alloca partitions formed,sroa - Number of allocas analyzed for replacement,sroa - Number of instructions deleted,sroa - Number of allocas promoted to SSA values,instcount - Number of SDiv insts,instcount - Number of Unreachable insts,instsimplify - Number of reassociations,deadargelim - Number of unread args removed,dse - Number of other instrs removed,dse - Number of redundant stores deleted,globalopt - Number of functions converted to fastcc,globalopt - Number of internal functions,globalsmodref-aa - Number of functions without address taken,gvn - Number of equalities propagated,indvars - Number of exit values replaced,sccp - Number of arguments constant propagated by IPSCCP,pgo-memop-opt - Number of memop intrinsics annotated.,indvars - Number of IV comparisons eliminated,sroa - Number of vectorized aggregates,instcount - Number of FPToSI insts,instcount - Number of UIToFP insts,instcount - Number of URem insts,licm - Number of call insts hoisted or sunk,tailcallelim - Number of accumulators introduced,tailcallelim - Number of tail calls removed,tailcallelim - Number of return duplicated,build-libcalls - Number of functions inferred as argmemonly,build-libcalls - Number of arguments inferred as returned,dse - Number of stores deleted,instcombine - Number of allocas copied from constant global,instcount - Number of AShr insts,deadargelim - Number of unused return values removed,indvars - Number of IV identities eliminated,adce - Number of branch instructions removed,loop-unswitch - Number of unswitches that are trivial,instcount - Number of SRem insts,div-rem-pairs - Number of div/rem pairs,globalopt - Number of globals marked constant,instcombine - Number of factorizations,indvars - Number of congruent IVs eliminated,libcalls-shrinkwrap - Number of One-Condition Wrappers Inserted,mem2reg - Number of dead alloca's removed,mem2reg - Number of alloca's promoted,reassociate - Number of multiplies factored,build-libcalls - Number of functions inferred as readonly,instcount - Number of FPExt insts,loop-unswitch - Number of switches unswitched,"sroa - Number of new, smaller allocas introduced",correlated-value-propagation - Number of sdiv converted to udiv,correlated-value-propagation - Number of srem converted to urem,instcount - Number of ExtractValue insts,instcount - Number of InsertValue insts,instcount - Number of UDiv insts,prune-eh - Number of noreturn calls optimized,basicaa - Number of times the limit to decompose GEPs is reached,indvars - Number of IV users folded into a constant,instcount - Number of FPTrunc insts,memdep - Number of fully cached non-local responses,memdep - Number of uncached non-local responses,correlated-value-propagation - Number of udivs whose width was decreased,early-cse - Number of call instructions CSE'd,reassociate - Number of expr tree annihilated,scalar-evolution - Number of loops with trip counts computed by force,correlated-value-propagation - Number of phis deleted via common incoming value,globalopt - Number of global vars shrunk to booleans,instcount - Number of FPToUI insts,argpromotion - Number of aggregate arguments promoted,callsite-splitting - Number of call-site split,correlated-value-propagation - Number of ashr converted to lshr,div-rem-pairs - Number of instructions hoisted,functionattrs - Number of function returns marked nonnull,functionattrs - Number of arguments marked returned,inline - Number of functions deleted because all callers found,instcombine - Number of expansions,loop-simplify - Number of nested loops split out,loop-unroll - Number of loops peeled,simplifycfg - Number of switch instructions turned into lookup tables,early-cse - Number of compare instructions CVP'd,inline - Number of caller-callers analyzed,inline - Number of functions inlined,inline-cost - Number of call sites analyzed,instcombine - Number of select opts,instsimplify - Number of expansions,libcalls-shrinkwrap - Number of Two-Condition Wrappers Inserted,correlated-value-propagation - Number of switch cases removed,globalopt - Number of aggregate globals broken into scalars,instcount - Number of IndirectBr insts,correlated-value-propagation - Number of return values propagated,strip-dead-prototypes - Number of dead prototypes removed,sccp - Number of globals found to be constant by IPSCCP,indvars - Number of IV signed remainder operations converted to unsigned remainder,argpromotion - Number of pointer arguments promoted,globalopt - Number of globals localized,memcpyopt - Number of memmoves converted to memcpy,simplifycfg - Number of switch instructions turned into bitmaps,globaldce - Number of global variables removed,indvars - Number of IV operands folded into a use,build-libcalls - Number of function returns inferred as nonnull returns,globalopt - Number of global aliases resolved,indvars - Number of IV signed division operations converted to unsigned division,instcount - Number of Invoke insts,instcount - Number of LandingPad insts,instcount - Number of Resume insts,prune-eh - Number of invokes removed,simplifycfg - Number of switch instructions turned into linear mapping,simplifycfg - Number of reused switch table lookup compares,simplifycfg - Number of switch instructions turned into lookup tables (holes checked),memcpyopt - Number of memcpy instructions deleted,dse - Number of stores dead by later partials,globalsmodref-aa - Number of indirect global objects
gs.rbc,68,0,2451428,61,1,33,13,13,1,10,0,40,49,2721,783,10,380,4,674,266,36,94,42,301,14,25,491,93,86,190,19,740,85,20,361,60,25,18,22,14592,6,3846,1,138,17,330,807,265,6259,5355,22916,10545,25,68,96,49,237,73,9687,13095,7597,5632,3169,12793,5869,3127,11908,5701,741,173,145,447,3096,25,10657,322,144,3244,87,628,23818,737,145641,391,0,15,39,1456,955,14,3,3032,179,5,0,0,0,138,17,33,51,23,0,0,1664,167,5,8,1351,2384,14,181,6,10384,9241,6461,2215,596,286,261,302,36,67,4389,38,66,8,157,17445,3580,4044,17958,3547,24,17,13,7,0,0,89,89,267,43,7,5,38,3,0,66,8,6,0,0,0,0,1,2,32,0,154,5,0,0,0,12,6,16,25,1,0,1,1,0,1,227,1,97,3,0,0,0,21,11,3988,0,115,0,1,9,1,0,3,6,4,9,7,1,5,0,1,2,0,1,7,0,3,4,0,0,0,0,35,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
make.rbc,0,3,2465484,70,3,48,17,16,1,37,7,149,0,1563,863,7,181,0,72,8,7,8,10,60,0,4,295,25,65,79,6,787,78,19,500,96,34,12,33,6635,6,1318,0,47,18,127,392,88,2832,2146,12923,6153,0,0,2,4,4,0,3688,7553,2712,2556,1674,7367,2600,1805,7332,2682,153,122,0,127,1719,0,5306,88,48,1740,25,264,13151,154,74160,459,7,30,133,2313,359,23,7,3822,109,2,1,2,0,245,4,4,8,22,2,23,2473,232,1,3,917,525,1,235,7,10503,9434,206,1204,142,57,684,35,21,14,3933,27,50,1,173,7199,1005,1162,7199,1005,1,27,54,0,6,0,39,39,120,45,0,0,48,0,0,0,6,14,12,0,0,0,1,1,11,0,7,0,0,0,0,0,0,8,14,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,2,0,13,4,5,0,1,1,0,0,0,0,0,1,8,0,0,4,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-qbsort.rbc,0,0,21206,2,0,6,5,4,1,0,0,0,0,30,19,0,1,0,5,1,1,0,0,5,0,4,17,4,4,5,0,23,5,1,12,1,4,1,3,177,0,24,0,6,5,4,20,4,89,93,337,184,0,0,0,0,0,0,131,192,88,88,57,199,90,57,201,88,7,5,0,6,60,0,151,0,3,58,2,3,350,8,2216,13,0,0,0,68,6,0,2,98,1,0,0,0,0,10,0,1,1,0,0,0,31,10,0,0,21,21,0,6,0,28,47,0,26,1,7,20,0,0,0,105,0,0,1,11,169,37,45,169,37,0,3,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-testtrie.rbc,1,0,3862,0,2,12,5,5,1,0,0,0,0,23,8,0,5,1,9,0,0,0,1,5,0,0,26,2,0,8,0,4,0,0,1,3,1,1,1,69,0,8,0,0,5,3,12,1,37,35,208,111,0,0,0,0,0,0,53,122,56,37,33,145,37,33,94,37,12,6,0,0,35,0,101,0,0,35,0,0,221,11,1241,1,0,0,0,6,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,12,4,0,0,7,21,0,5,0,33,48,4,6,0,6,5,1,0,0,47,0,0,1,13,113,27,29,113,27,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-bisect.rbc,2,0,55058,2,0,9,5,4,1,0,0,0,0,45,18,2,5,1,15,1,0,1,1,4,1,2,18,6,0,7,0,14,1,1,6,0,9,2,8,167,0,43,0,10,2,1,29,9,92,125,342,155,2,11,11,1,23,7,188,198,348,87,41,156,87,44,198,87,8,14,6,12,43,4,180,9,0,46,1,4,352,8,2570,8,0,0,1,34,17,10,0,103,0,0,0,1,0,10,0,3,3,0,0,0,32,8,2,0,26,31,0,12,0,29,71,1024,264,1,23,8,0,0,0,101,0,0,1,22,231,45,64,231,45,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-eks.rbc,0,0,1011870,2,0,10,4,6,1,0,0,2,4,268,45,0,7,7,33,8,1,0,4,29,0,8,45,8,4,11,11,107,48,2,13,5,80,39,57,599,5,123,0,16,6,21,124,8,817,1074,4382,2181,0,131,16,9,83,40,1583,2555,1308,807,643,2190,807,644,1975,807,29,40,8,23,649,4,791,14,0,657,2,4,4411,29,24413,15,0,3,5,80,190,66,0,1175,17,4,0,3,0,58,7,7,16,4,0,0,228,34,2,3,85,106,0,18,0,226,243,626,654,8,196,20,1,9,32,371,10,3,1,41,1074,174,233,1074,174,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,4,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-main.rbc,49,0,126236,51,0,7,4,4,1,0,1,3,6,271,34,0,7,5,33,8,1,5,0,29,1,4,53,5,3,6,14,66,33,0,5,1,15,10,10,813,2,237,0,0,9,2,10,18,457,596,1721,836,0,24,3,2,47,4,818,1033,990,457,298,1113,457,301,710,457,41,0,3,0,298,4,596,0,0,300,0,1,1762,41,11598,2,0,0,2,18,148,0,0,439,0,1,1,0,0,29,7,0,7,0,0,0,42,20,0,2,40,113,6,0,0,14,68,862,50,0,19,57,0,0,0,185,6,1,1,27,830,160,210,830,160,0,0,0,0,2,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
09-vor.rbc,7,0,126092,20,0,3,2,2,1,1,0,0,1,320,140,0,116,9,18,21,12,3,7,13,0,8,67,26,7,42,0,74,10,9,31,5,0,0,0,756,0,137,0,0,7,16,21,10,404,486,1686,822,2,4,21,2,13,5,678,976,855,383,318,1037,390,308,729,380,53,23,16,12,309,4,810,11,0,334,0,13,1743,51,11172,23,0,0,3,145,21,7,0,329,6,0,0,0,0,10,0,0,0,1,0,0,83,14,0,4,33,227,3,15,0,179,279,0,144,30,0,32,15,0,0,241,11,1,4,24,1217,262,220,1768,259,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,7,9,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,0,0,42,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-IOtest.rbc,0,0,776,0,0,1,1,1,1,0,0,0,0,17,0,0,0,0,20,26,4,0,2,0,10,0,17,10,0,15,0,0,0,0,0,0,0,2,0,44,0,12,0,1,0,0,12,3,51,0,60,104,0,0,0,0,0,0,37,34,16,51,4,126,52,5,30,51,31,12,0,4,4,0,147,0,0,8,0,0,91,31,845,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,1,0,0,0,2,2,0,1,2,49,0,0,0,0,2,0,4,2,8,0,0,0,0,8,0,0,1,9,137,52,58,137,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-trie.rbc,0,0,3864,7,1,13,7,7,1,0,0,0,0,22,9,0,2,5,3,0,0,0,0,3,0,2,27,2,1,6,0,11,1,0,6,1,0,0,0,99,0,10,0,0,1,3,4,1,45,36,172,101,0,0,0,0,0,0,66,100,48,45,22,110,45,23,74,45,13,4,0,0,26,0,95,0,0,22,0,0,194,12,1108,6,0,0,0,28,1,0,0,22,0,0,0,0,0,2,0,0,0,0,0,0,16,3,0,0,3,21,2,1,0,10,67,0,6,2,0,9,0,0,0,38,0,0,1,17,136,27,30,136,27,0,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-bintr.rbc,0,0,2418,2,0,3,4,3,1,0,1,5,0,8,11,0,0,1,3,1,0,0,4,9,0,10,20,2,10,11,1,6,0,0,4,0,3,2,3,86,0,3,0,0,10,0,4,7,46,47,204,120,0,4,0,2,0,0,61,122,24,45,35,146,45,35,105,45,17,0,3,0,35,0,89,0,0,35,0,0,221,15,1276,3,0,0,2,16,0,0,0,59,0,1,0,1,0,9,0,0,0,0,0,0,26,9,0,1,13,23,1,0,0,3,19,2,20,4,4,18,0,0,0,94,1,0,1,12,139,32,46,139,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bh.rbc,91,0,104064,14,0,6,4,4,1,0,0,1,5,149,10,0,31,3,26,5,3,1,4,19,0,3,57,20,1,27,66,268,146,1,6,0,56,52,56,776,0,231,0,0,1,12,11,10,294,401,1343,740,14,52,43,25,59,28,504,774,466,271,177,778,271,184,614,271,34,7,5,4,179,13,513,0,0,182,0,10,1410,35,8337,14,0,0,1,89,80,2,3,316,26,14,6,9,0,63,38,0,38,0,0,0,150,11,0,6,105,159,2,4,0,267,1019,1860,10,8,63,18,0,0,0,278,1,2,5,27,1091,260,336,1186,260,6,33,0,0,1,0,0,0,0,2,0,0,0,1,0,10,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,35,0,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bisort.rbc,0,0,9948,0,1,3,3,2,1,2,0,4,0,17,5,0,0,1,10,7,4,0,0,3,2,4,22,10,5,14,0,3,0,0,3,0,0,0,0,72,0,5,0,0,5,8,11,0,47,40,214,114,0,0,0,0,0,0,106,126,48,47,37,158,51,36,124,47,15,0,0,0,38,0,174,0,0,36,1,5,229,13,1482,3,0,0,2,18,0,0,0,54,4,0,0,0,0,4,0,0,0,1,0,0,27,5,0,0,14,58,1,0,0,48,62,0,12,6,3,14,0,0,0,59,0,0,1,11,266,73,73,272,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
em3d.rbc,0,0,66626,0,0,3,2,2,1,0,0,1,4,48,8,3,29,2,12,4,0,1,2,9,1,12,35,4,16,12,0,15,3,0,9,2,14,2,8,258,0,70,0,5,12,2,29,0,146,191,777,377,0,0,1,1,3,3,248,457,248,142,135,453,149,135,378,142,24,23,1,4,139,0,246,2,0,135,3,5,805,24,4603,10,0,1,4,50,35,2,0,280,47,0,0,0,0,16,0,2,2,4,0,0,126,14,0,10,26,65,0,0,0,45,101,42,64,4,22,25,1,0,0,212,8,1,1,13,455,101,101,455,101,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
health.rbc,5,0,21828,36,0,4,2,2,1,0,0,0,0,71,6,0,7,1,3,2,1,1,1,7,0,7,23,4,4,12,6,38,18,0,5,0,7,1,7,314,0,70,0,1,6,5,19,1,103,112,390,202,2,10,2,2,3,0,207,232,129,103,67,244,107,70,193,103,13,1,3,1,68,2,229,0,0,70,2,0,403,13,2713,5,0,0,0,34,17,0,0,90,0,1,1,0,0,14,5,0,5,0,0,0,31,11,0,1,28,59,1,3,0,62,106,0,28,5,6,30,0,0,0,103,0,1,2,25,399,89,86,446,89,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mst.rbc,0,0,9988,1,0,3,3,2,1,1,0,1,0,16,6,0,1,1,7,4,3,0,2,6,0,11,25,8,18,16,2,13,2,0,7,1,4,4,5,191,1,35,0,6,11,6,27,1,63,82,352,180,0,0,0,0,0,0,108,204,120,64,45,199,71,43,196,66,15,9,0,12,48,0,164,2,0,48,2,7,372,16,2153,8,0,1,4,43,19,2,0,80,9,2,1,1,0,12,0,1,1,2,0,0,40,9,0,3,34,78,0,2,0,52,71,4,42,7,21,13,2,0,0,113,0,2,3,14,378,109,96,440,109,3,5,0,1,0,0,8,8,24,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,23,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perimeter.rbc,0,0,5458,18,0,2,2,1,1,0,0,2,0,31,6,0,3,0,7,5,4,0,5,7,0,0,17,10,2,24,0,4,0,2,1,0,0,0,0,118,0,17,0,0,0,0,30,0,41,44,224,132,0,0,0,0,0,0,63,130,40,34,26,144,36,31,121,34,16,3,0,2,26,0,168,5,9,26,0,4,250,12,1399,1,0,0,3,6,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,14,1,0,2,14,45,3,0,0,0,16,0,8,22,0,3,0,0,0,78,1,0,1,28,354,61,61,354,61,9,1,0,0,0,0,7,7,21,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power.rbc,106,0,42068,4,1,2,3,2,1,0,0,1,0,179,56,0,4,4,11,2,0,1,2,1,0,4,25,5,7,10,15,56,22,1,8,1,15,15,15,401,0,81,0,0,3,1,4,4,149,215,760,393,49,61,12,25,66,37,282,446,550,149,110,479,151,111,308,149,18,0,0,10,110,12,339,0,0,110,0,4,778,17,5173,0,0,1,1,22,24,0,0,72,0,0,0,0,0,16,15,0,15,0,0,0,40,2,0,7,36,85,2,8,0,8,49,6,0,0,15,0,0,0,0,51,0,4,2,43,625,122,115,711,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,52,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
treeadd.rbc,0,0,530,0,1,3,4,2,1,0,0,1,0,3,0,0,0,1,2,0,0,0,1,3,0,2,10,2,2,8,1,0,0,0,0,0,0,1,0,14,0,0,0,0,2,0,4,0,8,12,40,30,0,0,0,0,0,0,13,23,16,8,7,40,8,7,17,8,5,0,0,0,7,0,40,0,0,7,0,0,46,4,302,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,19,0,0,0,0,7,0,0,2,1,0,0,0,0,5,0,0,1,5,66,24,24,66,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
